"ID","x1","x2","x3","x4","x5","visit","Y","K","x6","x7","x8","x9","x10"
1,2.08377431431788,10.8480193598202,6.85892057510096,-50.7916611591991,-25.4634801744431,1,-153.283528166047,-2331.98748353841,-0.06196655627644,-1.06414650370167,-8.42382926979926,19.7575864792481,17.7548211577968
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,1,NA,NA,4.40049684350071,-14.4389098881937,19.2014461405659,24.5490656363078,-9.06020659598398
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,2,NA,NA,-13.4772236823472,3.72905281505069,11.4856994907693,15.0734849255205,26.1325082084664
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,3,NA,-71.2623855880693,6.847833954749,7.45799551971438,9.00842101358864,4.59199910510332,15.2803321617832
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,4,NA,39.4220404294877,-15.4808258437359,-8.38259982497428,-0.52500184022513,14.3321258869007,13.6994669796896
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,5,NA,-12.7632058809529,4.50357680641695,13.3044520247286,2.67271847209397,16.5817859259435,11.2782918436187
2,-1.71246286131713,2.84886490458578,-4.19120107256425,36.2293811193986,23.6877802131598,6,NA,-5.3652199513263,-9.72137590331202,8.32803896752636,11.5038624823051,26.3588390773627,7.10977558025892
3,5.45572322536164,0.435248201815182,0.791015870067445,34.8470913024603,2.85138230389111,1,106.506569009057,1498.60624133574,-4.57173220929289,-7.97725589082653,2.88882551416816,16.6636968727474,4.4431367287906
3,5.45572322536164,0.435248201815182,0.791015870067445,34.8470913024603,2.85138230389111,2,110.009265567612,1543.20605344996,-0.217036369337978,16.8163252399796,15.7471459107557,17.4078744396824,20.1414129847966
3,5.45572322536164,0.435248201815182,0.791015870067445,34.8470913024603,2.85138230389111,3,109.095665953154,1533.08632519311,-13.4962104168194,13.4254373000174,5.65165032605372,7.57611871389244,6.87815248797994
4,3.97990288593737,2.94228392360945,6.15683086523619,16.1073856729238,34.364912047535,1,11.6971416306246,NA,8.08368134331589,2.20242085962118,7.10891609134593,9.67482581996271,23.2620662392877
5,9.17809000556487,4.4488279008542,-1.07136690234634,-9.14586498821788,-11.9196356986995,1,133.572789154633,1456.49426479989,1.69820303098929,-1.73333746112465,-4.94854194726378,4.48895426398918,15.2860314572609
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,1,252.361240385452,2544.57169972681,-9.96579050007769,1.67418582774532,10.9324704375659,23.5927591797903,3.60018218483097
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,2,253.913641466061,2562.12792752801,7.77522853436629,9.58692467873221,1.02765453060111,13.5027105963041,1.85996553481595
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,3,250.897962487737,2533.16696513358,-2.94067552225826,25.3785670544399,2.02135094222868,5.11385423254032,13.5215352209418
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,4,254.650412215793,2575.75955524833,2.02087143531922,18.6364673191924,-9.86813774309057,11.4780977272456,6.83537854057866
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,5,251.932363616961,2539.14377203751,12.9400420181761,1.59690181002415,7.14512981584807,17.0825639419734,28.4566353730092
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,6,255.53312672132,2587.93428394924,2.32512638505374,13.0107441734497,8.35294950966706,12.7287686310533,12.1108249371443
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,7,256.643723557232,2607.68508201384,14.2513119070343,1.89286467423467,16.8726099423108,15.0878534812025,0.434738531663511
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,8,256.238703633291,2602.2429165008,-6.88573794928125,12.0298841516262,5.11018284303915,-16.1765769879739,21.712023311733
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,9,255.902582760122,2606.54186775399,3.06544781432394,19.4997341912824,-1.50453550947398,27.2964272231794,-3.59248483106516
6,4.44637720959861,-13.2617323198819,8.0986903221751,10.9847616941493,-55.8284317294032,10,256.57812950595,2610.44203285396,-20.4831664747949,8.90743427137155,17.9682446866526,17.2476854199951,11.2619108902083
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,1,NA,NA,7.64358994348807,5.19013677599555,4.18946608172117,14.5650638225099,8.22541024639028
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,2,NA,NA,-3.15694915358714,1.76371034576956,-1.80862223980604,2.91491179051721,13.5934278857691
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,3,NA,NA,-1.78747110247445,-11.3867685520249,22.4832949812209,6.62624425498093,24.2362905887265
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,4,NA,NA,-21.7005799054343,-15.7012043507671,-6.88438184789263,15.7003413215613,4.32083369337142
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,5,NA,-3685.39950622511,26.7863161593677,1.61075851536836,-2.69727919574282,-0.685159930729652,31.524223720278
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,6,NA,-3681.76865778792,5.44359153216224,19.6910806200024,-1.99744452079076,21.6117871560979,8.18648836495032
7,-5.40623315050578,19.557870203106,-7.68834922912221,-0.337051912191074,40.0461953084972,7,NA,-3665.78079521071,9.14282192805115,10.1862166295285,11.0364699286687,21.3205633435909,-3.15546802567595
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,1,NA,NA,-8.20375779754285,0.817020912926946,16.3199245986542,-4.3753164038356,-0.359372373542362
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,2,NA,NA,13.9584639662077,6.31571757203981,16.3057115822546,9.75266908290405,25.6760563903716
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,3,-189.34399921022,NA,6.47426349839006,7.72360264830052,-0.359465452540022,-8.61426151118569,14.5847275632136
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,4,NA,NA,-2.17269845606888,8.31244243596328,17.0964349029717,14.6711480283596,10.3002147878622
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,5,-189.207488421604,-1755.26558849813,3.72092861047709,7.02253838855821,11.0098552221572,14.1029841271537,16.0884555931307
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,6,-189.498514982791,-1754.8005307955,9.86529681677954,-3.67269422896848,-8.95894294813927,1.56983101925591,3.43252680318341
8,-0.0657225963918131,11.7641269173251,4.22531327011559,8.05842689496031,45.0213856453997,7,-183.454621703039,-1679.11457379545,19.5245834585714,-11.4388733429835,1.25551432004903,23.84801536538,18.742551597643
9,10.4826993595464,-6.98507508753488,6.42213562848453,1.76782797507392,33.0892662985041,1,288.821208194532,NA,-6.21351090280573,-6.08861347601433,9.21889180325683,16.7295844206496,13.9009264368367
9,10.4826993595464,-6.98507508753488,6.42213562848453,1.76782797507392,33.0892662985041,2,289.435491599448,NA,4.39813798537631,2.63824840749094,-0.16803660908082,17.6400613244785,11.6473316241896
9,10.4826993595464,-6.98507508753488,6.42213562848453,1.76782797507392,33.0892662985041,3,288.408713546388,NA,-13.6759265610943,26.3575255143812,7.58630878315216,8.4532008041286,20.0321945431398
9,10.4826993595464,-6.98507508753488,6.42213562848453,1.76782797507392,33.0892662985041,4,290.944663253685,3853.24045103331,-12.1801736779382,12.4793402010042,15.6444165245618,17.8905667880102,11.5422760838012
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,1,392.182914530288,NA,-10.0752411582325,9.63610767562784,18.8724604252862,6.5994433020702,11.4001763585523
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,2,391.804750706009,NA,13.6078534897023,-12.3266257481448,11.8894627282683,12.505081187692,0.464276788543065
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,3,394.990168976984,NA,11.5579075477726,26.6465038973997,7.62304065305343,10.0306065116661,34.7751655095708
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,4,394.899712010227,NA,-0.0699631781212009,4.13848653929734,5.98730377726145,2.24601737544042,16.257850816707
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,5,391.867962992947,NA,15.3839568210792,18.1017574108483,2.71887448545766,12.9028219979016,-2.46747858053883
10,9.88431606841362,-13.2801975364219,2.66574726359344,11.4108616089935,57.6396296948356,6,394.050741576647,5389.53959745647,-7.60499984475767,-0.147157984055352,9.64588957880108,6.82300675998998,12.0255947074342
11,3.83302249090158,8.27638224556889,1.09815081098668,-0.140005098892006,20.5404909741041,1,-42.1795746962981,NA,-3.76896179404588,-4.13916658852262,17.0534830321067,1.38783516966558,18.1629347545926
11,3.83302249090158,8.27638224556889,1.09815081098668,-0.140005098892006,20.5404909741041,2,-46.511810614102,-333.089072089762,12.9222677837426,9.30310233365791,13.3475032399315,8.97336965974159,19.496516645861
11,3.83302249090158,8.27638224556889,1.09815081098668,-0.140005098892006,20.5404909741041,3,-42.6544982578094,-288.568755952676,11.6529750177931,2.28068210081516,5.14481154710357,21.6545682951837,12.0916181691408
11,3.83302249090158,8.27638224556889,1.09815081098668,-0.140005098892006,20.5404909741041,4,-42.0059803781079,-277.801906477056,-7.4186187431556,9.5814225982824,0.462268134752502,9.64462541768729,15.8643695123634
11,3.83302249090158,8.27638224556889,1.09815081098668,-0.140005098892006,20.5404909741041,5,-44.7915125160342,-304.640576964662,2.39284971592783,14.8338325294739,16.8760613703733,11.6463766863378,0.682213078357314
12,1.07859727002285,11.445646452438,1.08635067672572,23.7973743554073,-6.03014131185449,1,-146.8847510883,-1685.08284763745,17.455395645497,16.9183059416489,11.0642801632287,14.13609257247,7.47711216957552
12,1.07859727002285,11.445646452438,1.08635067672572,23.7973743554073,-6.03014131185449,2,-143.457218242861,-1641.48730077297,-12.9651235421156,18.3809726961104,0.788102586481712,-17.2487650771218,9.22077181946768
12,1.07859727002285,11.445646452438,1.08635067672572,23.7973743554073,-6.03014131185449,3,-144.604867462824,-1657.86952533176,6.89182117414062,17.0978014934345,18.2955475546235,16.9881841183509,-5.9199354585372
12,1.07859727002285,11.445646452438,1.08635067672572,23.7973743554073,-6.03014131185449,4,-146.033056462557,-1670.55728188505,-9.27533705683297,5.84464256594181,-1.68783012180981,7.82815693682453,9.6251872964522
13,2.91528669258575,12.6522079701449,0.987243092623808,13.7608695681369,1.45364090314211,1,-128.494015733945,-1439.08571087696,4.58355006949066,8.63413337610718,-4.37469166349277,22.7434167859153,16.6364154628684
13,2.91528669258575,12.6522079701449,0.987243092623808,13.7608695681369,1.45364090314211,2,-122.880561846455,-1375.77688051258,4.54658044778659,-4.89292816875978,3.58827315538202,29.1059367482809,2.55800610346386
13,2.91528669258575,12.6522079701449,0.987243092623808,13.7608695681369,1.45364090314211,3,-123.09266739406,-1372.39829205011,-0.869735562543165,9.79444283027738,25.0249736184714,4.52418005235567,13.9981395079299
13,2.91528669258575,12.6522079701449,0.987243092623808,13.7608695681369,1.45364090314211,4,-126.522169406503,-1411.70066818324,10.3311126092201,6.67000770966949,10.9931042776201,16.9231281641855,24.4890576804405
14,0.774314420433457,7.05328810056076,10.273093327833,-39.4877632482963,8.41827515808697,1,-139.478592172574,NA,2.43539021242316,26.9050428899549,11.4461957275623,8.30219673769165,17.5819766877825
14,0.774314420433457,7.05328810056076,10.273093327833,-39.4877632482963,8.41827515808697,2,-137.231715103225,-1742.5439978718,17.4339139300126,-2.70892346855589,8.58098298894727,8.22161562049923,-1.47021928458554
14,0.774314420433457,7.05328810056076,10.273093327833,-39.4877632482963,8.41827515808697,3,-136.539139419725,-1731.2159768081,6.45446059790355,1.4716919746352,14.1166835231223,-0.744207942321133,-5.38672265435847
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,1,-56.5256673961503,NA,-0.0507544264062667,11.4034633355964,2.22795494349257,25.7126751476159,14.3983846667766
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,2,-57.3358950601414,NA,7.34595870236754,-7.60117104378566,-2.61106771332648,7.21118201249009,21.9955057783946
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,3,-60.1838933629446,-605.819599111705,18.881795978352,16.400766483873,-6.81191936413959,6.74712459302339,13.5658770451704
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,4,-52.6036292410713,-513.338304650357,-5.2160787345433,20.6021749783811,4.90911679353681,5.96516316914908,24.6047521154075
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,5,-52.9658805477154,-515.658336549168,8.56514842216555,2.57326955593556,3.57820710765561,13.5012627340109,17.7679569072921
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,6,-54.2193475921594,-527.310988834828,13.2444224122904,-19.695467701124,-5.92350087344235,16.5504881756194,5.63437597547313
15,1.17175953698496,2.85977208752556,8.33275943392378,-4.99903375854806,11.9333020797163,7,-53.635664690168,-520.676416012006,4.07334141944951,15.2174074923092,15.7159398815825,11.0556272200634,18.6747446065782
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,1,-62.5732972926722,NA,3.81830293362993,22.8011728726544,8.95212741639024,-11.1674233622436,20.3622726150849
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,2,-61.9530676960904,-732.750353222776,-11.6896292023232,2.47648131534937,-0.810436652385849,16.0822260728569,4.77737496746689
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,3,-58.3919429438211,-690.817243384263,26.2111604646047,7.74691315841537,20.5195160913902,6.52433475035948,0.858937497969761
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,4,-58.1992717887528,-689.159100360817,2.9014692943029,-5.07268172527396,18.9592625281789,7.64564951951893,8.98988720079833
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,5,-58.4980528199167,-683.977550173251,-6.77576244538422,6.38905431571829,17.0185991958589,24.6439216505844,11.7191883370314
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,6,-55.6292366017356,-653.740750080161,3.31183312599466,14.1824112941868,12.5441261407791,23.8091918281284,-2.34520140501632
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,7,-57.4714031257736,-671.503943899595,-4.54605230779301,0.960999661378946,21.7211805333416,27.0538615360497,10.9924316626017
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,8,-57.5296272986998,-664.615027780222,16.8869059653424,-14.8070710665883,14.7598035732049,8.66061238595506,6.90532491913556
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,9,-59.8385367688603,-693.295415675328,-10.0269507223553,14.6245515682739,6.98063367778385,22.0214986679594,25.266936961225
16,1.84513387109153,8.23652240248318,-2.17036298141011,12.6076003717226,-7.36000275262576,10,-54.4951826361941,-627.426544905152,-2.14910742787748,22.2208495870607,16.5134665093231,18.8633512850039,1.25500024995837
17,6.82513419513837,-3.97709686806864,1.96645039849058,-5.96289267346742,9.62234747080336,1,197.151658346366,NA,-2.01543386331986,2.30035343855323,19.7806925048324,7.15233273535935,18.0456623134433
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,1,77.2278133006777,NA,5.09432420177372,5.39379725520485,9.70005428695767,9.43411560728468,12.0087633144295
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,2,79.9419308598921,NA,7.98616284494697,8.418542122383,10.7827889681081,25.0533437431412,26.0735964786848
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,3,80.5933274366105,NA,12.4204229555431,9.57476035144724,25.4230951888955,9.89417754468278,12.8330683199857
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,4,78.3211034735255,1237.79593384799,-10.3304764395904,10.7172720919175,1.04895247075893,0.756890910352894,5.10448825346428
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,5,83.5113276575066,1302.26606687877,-4.28923224109452,-6.24239487403087,0.759001407639563,10.9639157172863,4.21398901043226
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,6,84.5585951586093,1319.49201688037,31.0954403118667,-0.760500356703457,16.2143117766686,4.04567379010103,25.2730453954093
18,0.778980013739563,-2.04197249369762,-3.33635157216037,-19.2408851073616,37.1700304050428,7,82.2954977526713,1293.17084420981,15.8957496753783,12.0338506907243,7.26837581155116,12.8778727810084,2.08277701625617
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,1,-309.449933670802,-3646.12485641454,2.88473734000886,5.08845318577694,3.90360260570364,12.0844976316802,-0.169686905834871
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,2,-308.99563653863,-3637.08536142511,2.79336788698972,0.886454580924048,9.44454322224373,16.0575670873405,18.9825405140053
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,3,-306.982727759788,-3609.93594543099,-0.789538748464997,4.52916980106,19.101814348808,-1.23967026930852,20.6129457438636
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,4,-310.060074104741,-3645.19828891142,-0.602774410755649,1.84518503998107,17.7244919441941,15.5281214832115,21.6222764427546
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,5,-306.547636651541,-3602.42860654218,8.5041997806883,2.84958924650827,4.39346582080399,20.3769583892908,24.248790434115
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,6,-305.617762419678,-3583.15382286412,14.9635545860052,11.6649813311828,22.6307935356862,2.33811827962409,17.1509926024645
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,7,-306.341349373829,-3596.50325805662,-2.31837552160103,8.51348715686701,15.5027546980953,27.1143806714057,16.951709966579
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,8,-304.450282789977,-3569.23224642475,14.6766135842577,6.87217730852334,13.9977728459321,3.87321235283271,0.399677407906374
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,9,-308.403089137035,-3613.01460384577,-18.0903270094341,3.76261535232155,15.1302649540557,13.2578837394376,6.39842012867399
19,0.498157787070476,21.150105937509,2.58614411687052,21.2659681278729,-5.32220187518381,10,-304.548858789146,-3567.34622242212,5.76992609029071,28.5494584351088,10.8451562109771,6.08786277671818,18.7996349114355
20,-0.417222844367955,-3.15948277798107,-1.15129369562587,22.8192927793639,16.4704601427175,1,NA,NA,-2.78230892438517,8.94336968850095,7.97927353367173,22.3836137703091,12.6402286346537
21,8.70407490435489,2.66764387813758,0.844009605893248,9.1645005304981,-7.51367765996789,1,134.933895567837,1607.22860655831,26.4063708696012,0.0125420496462594,8.6430397155795,11.1100039572563,16.9124067466831
21,8.70407490435489,2.66764387813758,0.844009605893248,9.1645005304981,-7.51367765996789,2,141.916288824108,1694.15005177079,16.5747036715324,9.44192755014745,-11.2208958952038,18.7638055372207,24.1931363552673
21,8.70407490435489,2.66764387813758,0.844009605893248,9.1645005304981,-7.51367765996789,3,140.321746418886,1675.34682485419,-3.60625230719951,0.464994902423832,12.3768984969515,14.7054678375755,2.99005650937674
21,8.70407490435489,2.66764387813758,0.844009605893248,9.1645005304981,-7.51367765996789,4,140.636096385506,1680.29034235656,19.2290757051911,15.977616225516,5.69482958775412,3.60464630515498,-1.83979981612827
22,1.8258450985496,-5.9976506261358,4.66735720042059,26.9299623146176,-26.510274008656,1,110.71620220777,1215.95804365951,-7.52624247139061,23.1571578667512,10.9712469778695,10.6540510931952,-1.87418024535347
22,1.8258450985496,-5.9976506261358,4.66735720042059,26.9299623146176,-26.510274008656,2,110.394126797413,1209.49428967939,-2.68153641357515,8.79610567428237,26.7514572437,4.13645697062938,24.0271757178329
22,1.8258450985496,-5.9976506261358,4.66735720042059,26.9299623146176,-26.510274008656,3,111.801961444496,1233.58658117791,11.185886934843,6.92077772985951,5.30698305985377,7.10936302980622,9.6461749715113
22,1.8258450985496,-5.9976506261358,4.66735720042059,26.9299623146176,-26.510274008656,4,113.393205168815,1252.45004845658,-6.46395996853183,4.32729129000168,10.4167484076475,2.39674651695023,16.5855502657405
